track_id;artist_name;track_name;release_year;genre;sadness;danceability;topic;acousticness;energy
t2194;dr. john;the bare necessities;2016;blues;0.0011198208826321;0.617675728365645;world/life;0.4267062517131041;62.0
t2195;seth walker;call my name;2016;blues;0.0004576659200132;0.6924076681468645;obscene;0.3473889030009067;42.0
t2196;the record company;feels so good;2016;blues;0.0003957261658687;0.5061193544893319;feelings;0.0127500128012176;74.0
t2197;left lane cruiser;the pusher;2016;blues;0.0010964912858796;0.4974547817610745;obscene;0.1054207885750889;95.0
t2198;joe bonamassa;what i've known for a very long time;2016;blues;0.0007627765512548;0.5884327954077765;night/time;0.2098385640949438;60.0
t2199;jamie n commons;not gonna break me;2016;blues;0.3952471067485229;0.630672587458031;sadness;0.0205813459652067;72.0
t2200;joe bonamassa;going down;2016;blues;0.0021929825979167;0.397812195386115;violence;0.0283122774219652;87.0
t2201;black mountain;space to bakersfield;2016;blues;0.0047846890680548;0.2321022419581935;music;0.1435734373227282;65.0
t2202;jamie n commons;glory;2016;blues;0.0016447370225903;0.5115347124444927;music;0.0264046449845833;73.0
t2203;tedeschi trucks band;keep on growing;2016;blues;0.0771508815000654;0.319831040831799;world/life;0.08965772053988;86.0
t2204;sir charles jones;i'm going down slow;2016;blues;0.0008771930418998;0.326329470377992;world/life;0.2791157420840784;54.0
t2205;benjamin booker;right on you;2017;blues;0.001096491252644;0.2905881078739305;night/time;0.0075592445373941;89.0
t2206;the black angels;life song;2017;blues;0.0814892298074929;0.2700097476443193;violence;0.1214850617319897;72.0
t2207;goodbye june;good side;2017;blues;0.0005263158338328;0.4270551283439835;violence;0.0028303241268314;92.0
t2208;the black angels;estimate;2017;blues;0.001349527791947;0.3729015487923752;violence;0.0799187549385089;65.0
t2209;black pistol fire;hearts of habit;2017;blues;0.3762762061589418;0.4400519874363695;sadness;0.1194770275873771;62.0
t2210;death from above 1979;all i c is u & me;2017;blues;0.156247757870359;0.4573811328928843;violence;0.0018664677374174;94.0
t2211;black pistol fire;fever breaks;2017;blues;0.2126921580237437;0.2440160294595472;violence;0.0512038666705488;68.0
t2212;albert castiglia;hoodoo on me;2017;blues;0.0009746589250816;0.4454673453915304;night/time;0.0009367479284617;73.0
t2213;thee oh sees;keys to the castle;2017;blues;0.0023923446627608;0.1227120112639445;violence;0.0282118757147346;54.0
t2214;gov't mule;pressure under fire;2017;blues;0.0005783690239611;0.3826491931116647;world/life;0.0805211651818927;73.0
t2215;lukas nelson and promise of the real;if i started over;2017;blues;0.1296171127398663;0.3090003249214774;violence;0.4678709516776623;33.0
t2216;samantha fish;hello stranger;2017;blues;0.0010121457826336;0.6501678760966101;night/time;0.0472882000885543;64.0
t2217;all them witches;internet;2017;blues;0.0012836970845504;0.3209141124228312;world/life;0.4648589004607434;57.0
t2218;tinariwen;hayati;2017;blues;0.0122948141897201;0.7043214556482185;music;0.2038144616611061;71.0
t2219;the delta saints;sun god;2017;blues;0.0015479876874023;0.3534062601537961;night/time;0.0214849613302824;86.0
t2220;hanni el khatib;paralyzed;2017;blues;0.0010526316273355;0.7747211090653093;violence;0.0400592771679489;84.0
t2221;lukas nelson and promise of the real;breath of my baby;2017;blues;0.7394582160106971;0.2895050362828983;sadness;0.3072282201086547;26.0
t2222;robert plant;carry fire;2017;blues;0.4406254312041894;0.5505252897216506;sadness;0.4708830028945812;85.0
t2223;death from above 1979;outrage! is now;2017;blues;0.0018796993116142;0.5039532113072674;violence;6.30522721408355e-05;66.0
t2224;samantha fish;chills & fever;2017;blues;0.0010741138674828;0.6934907397378968;obscene;0.1817260860703675;75.0
t2225;the allman brothers band;ain't wasting time no more (live);2017;blues;0.4148537067437472;0.1595364453590382;sadness;0.0041355463208296;87.0
t2226;larkin poe;look away;2017;blues;0.3424911637325389;0.4974547817610745;sadness;0.0824287976192747;73.0
t2227;gov't mule;burning point;2017;blues;0.0006418485545275;0.5938481533629373;violence;0.3714853127362578;67.0
t2228;the black crowes;wyoming and me;2017;blues;0.4253862244177123;0.3707354056103108;sadness;0.0904609341977251;65.0
t2229;shovels & rope;death or glory;2017;blues;0.0005540166291829;0.507202426080364;violence;0.1315252324550526;80.0
t2230;benjamin booker;overtime;2017;blues;0.001422475173851;0.6642478067800283;world/life;0.0380512430233363;72.0
t2231;the delta saints;young and crazy;2017;blues;0.0008628128299758;0.4768764215314632;violence;0.0049287198079516;82.0
t2232;fantastic negrito;about a bird;2017;blues;0.1235651050292841;0.5104516408534604;violence;0.2459831786979706;50.0
t2233;death from above 1979;holy books;2017;blues;0.0018796992633327;0.2559298169609011;violence;7.941775041942812e-05;87.0
t2234;the delta saints;are you;2017;blues;0.0011198208957246;0.3988952669771472;music;0.0068263120746105;85.0
t2235;ron gallo;poor traits of the artist;2017;blues;0.0018148821573899;0.4887902090328171;violence;0.0008072297261342;86.0
t2236;savoy brown;why did you hoodoo me;2017;blues;0.646537317575514;0.4757933499404311;sadness;0.047890610331938;86.0
t2237;ronnie earl;southside stomp;2017;blues;0.0005980861328934;0.3631539044730857;feelings;0.6857426563681289;77.0
t2238;tedeschi trucks band;i pity the fool;2017;blues;0.359569652380812;0.4064767681143725;sadness;0.4246982175684915;73.0
t2239;j. roddy walston & the business;blade of truth;2017;blues;0.0008354219135933;0.4400519874363695;violence;0.071485011531136;91.0
